aileron, elevator, rudder, flaps, slats, speedbrake, throttle, throttle2, engine-pump, engine-pump2, electric-pump, electric-pump2, external-power, APU-generator, latitude-deg, longitude-deg, altitude-ft, roll-deg, pitch-deg, heading-deg, side-slip-deg, airspeed-kt, glideslope, vertical-speed-fps, airspeed-indicator_indicated-speed-kt, altimeter_indicated-altitude-ft, altimeter_pressure-alt-ft, attitude-indicator_indicated-pitch-deg, attitude-indicator_indicated-roll-deg, attitude-indicator_internal-pitch-deg, attitude-indicator_internal-roll-deg, encoder_indicated-altitude-ft, encoder_pressure-alt-ft, gps_indicated-altitude-ft, gps_indicated-ground-speed-kt, gps_indicated-vertical-speed, indicated-heading-deg, magnetic-compass_indicated-heading-deg, slip-skid-ball_indicated-slip-skid, turn-indicator_indicated-turn-rate, vertical-speed-indicator_indicated-speed-fpm, engine_rpm, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.98504, -22.59248, -9999, 0, 0.424, 270.0214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.98504, -22.59248, -9999, 0, 0.424, 270.0214, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60542, -9999, 0, 0.424, 180.0184, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2159, 0.105229, 5.245214, 180.0116, 0, 0, 0, 0, 0, 389.0888, 1.193444, 12, 40, 0, 0, 0, 0, 0, 0, 0, 283.2325, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2157, 0.093601, 5.271746, 180.0107, 89.87057, 3.014619, -0.046912, -2.3E-05, 0, 538.4423, 150.547, 12, 40, 0, 0, 150.0001, 150, 146.2157, 5.2E-05, -0.002013, 283.2325, 344.4524, -0.010979, -0.985256, 3365.829, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2161, 0.09627, 5.242211, 180.0109, 83.89665, 2.735632, 0.124843, 4E-05, 0, 510.1073, 122.212, 12, 40, 0, 0, 120.0001, 120, 146.2161, 0.000109, 0.003019, 283.2325, 304.6458, -0.014634, -1.582221, 1673.464, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2161, 0.099081, 5.24213, 180.0111, 76.41936, 2.495195, -0.092921, -3E-06, 0, 481.766, 93.87067, 12, 40, 0, 0, 90.00014, 90, 146.2161, 8.9E-05, -0.000168, 283.2325, 252.0852, -0.01629, -1.94392, -159.0869, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2161, 0.099206, 5.242162, 180.0111, 75.03645, 2.459739, -0.145044, -1.1E-05, 5.888528, 478.6399, 90.74458, 12, 40, 0, 0, 90.00014, 90, 146.2161, 8.6E-05, -0.00104, 283.2325, 242.9248, -0.016432, -1.988471, -528.6724, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2161, 0.099333, 5.242201, 180.0111, 74.11629, 2.437478, -0.149621, -1.7E-05, 6.882218, 475.9983, 88.10294, 12, 40, 0, 0, 90.00014, 90, 146.2161, 8.5E-05, -0.00104, 283.2325, 236.9814, -0.016508, -2.015496, -689.688, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2161, 0.099469, 5.242248, 180.0111, 73.32456, 2.419137, -0.142188, -1.9E-05, 7.105715, 473.5579, 85.66257, 12, 40, 0, 0, 90.00014, 90, 146.2161, 8.3E-05, -0.001577, 283.2325, 231.971, -0.016583, -2.037246, -800.7228, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2161, 0.099641, 5.242309, 180.0111, 72.44715, 2.399661, -0.140313, -2.1E-05, 7.205441, 470.7747, 82.87938, 12, 40, 0, 0, 90.00014, 90, 146.2161, 8.1E-05, -0.001677, 283.2325, 226.5347, -0.016654, -2.059861, -902.2155, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2161, 0.099845, 5.242386, 180.0112, 71.48058, 2.379204, -0.142572, -2.3E-05, 7.276629, 467.7011, 79.80576, 12, 40, 0, 0, 80.00014, 80, 146.2161, 8E-05, -0.001543, 283.2325, 220.6915, -0.016723, -2.083114, -993.1426, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.2161, 0.100025, 5.242456, 180.0112, 70.64973, 2.362428, -0.143096, -2.4E-05, 7.3239, 465.1375, 77.24214, 12, 40, 0, 0, 80.00014, 80, 146.2161, 7.8E-05, -0.001644, 283.2325, 215.7939, -0.016792, -2.101829, -1054.857, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.100227, 5.242536, 180.0112, 69.72994, 2.344701, -0.142835, -2.4E-05, 7.330574, 462.3043, 74.40894, 12, 40, 0, 0, 80.00014, 80, 146.216, 7.7E-05, -0.00161, 283.2325, 210.5089, -0.016857, -2.121287, -1114.448, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.100398, 5.242604, 180.0112, 68.95289, 2.330395, -0.139962, -2.4E-05, 7.313295, 459.883, 71.98762, 12, 40, 0, 0, 70.00014, 70, 146.216, 7.5E-05, -0.001811, 283.2325, 206.1575, -0.016898, -2.136774, -1160.938, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.100619, 5.242692, 180.0112, 67.92854, 2.312445, -0.140036, -2.4E-05, 7.30209, 456.8145, 68.91911, 12, 40, 0, 0, 70.00014, 70, 146.216, 7.4E-05, -0.001845, 283.2325, 200.5812, -0.016958, -2.155965, -1209.999, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.100838, 5.242781, 180.0112, 66.88842, 2.295245, -0.138458, -2.3E-05, 7.206933, 453.7614, 65.86611, 12, 40, 0, 0, 70.00014, 70, 146.216, 7.2E-05, -0.001811, 283.2325, 195.1062, -0.017039, -2.174141, -1252.006, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.101052, 5.242867, 180.0113, 65.83291, 2.278812, -0.138692, -2.2E-05, 7.328353, 450.6819, 62.78652, 12, 40, 0, 0, 70.00014, 70, 146.216, 7.1E-05, -0.001811, 283.2325, 189.743, -0.017095, -2.191357, -1290.505, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.101197, 5.242926, 180.0113, 65.09335, 2.267894, -0.137667, -2.2E-05, 7.314415, 448.5465, 60.65118, 12, 40, 0, 0, 60.00014, 60, 146.216, 7E-05, -0.001744, 283.2325, 186.1009, -0.017132, -2.20274, -1314.724, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.101387, 5.243002, 180.0113, 64.09631, 2.253929, -0.138419, -2.1E-05, 7.304644, 445.7502, 57.85481, 12, 40, 0, 0, 60.00014, 60, 146.216, 6.8E-05, -0.001543, 283.2325, 181.3412, -0.017182, -2.217267, -1341.859, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.101572, 5.243076, 180.0113, 63.08712, 2.240654, -0.136591, -2.1E-05, 7.314478, 442.9266, 55.03124, 12, 40, 0, 0, 60.00014, 60, 146.216, 6.7E-05, -0.001442, 283.2325, 176.6983, -0.017232, -2.231084, -1367.579, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.101752, 5.243148, 180.0113, 62.06617, 2.228083, -0.134457, -2E-05, 7.323031, 440.0959, 52.2006, 12, 40, 0, 0, 50.00014, 50, 146.216, 6.5E-05, -0.001442, 283.2325, 172.179, -0.01728, -2.244226, -1391.235, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.101928, 5.243218, 180.0113, 61.03393, 2.216226, -0.129553, -1.8E-05, 7.277314, 437.2617, 49.36641, 12, 40, 0, 0, 50.00014, 50, 146.216, 6.4E-05, -0.001543, 283.2325, 167.7901, -0.017326, -2.256726, -1412.93, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.102098, 5.243285, 180.0114, 59.99089, 2.205096, -0.129202, -1.8E-05, 7.344241, 434.4309, 46.53553, 12, 40, 0, 0, 50.00014, 50, 146.216, 6.3E-05, -0.001241, 283.2325, 163.5374, -0.01737, -2.268615, -1432.639, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.102263, 5.24335, 180.0114, 58.93758, 2.194704, -0.125658, -1.7E-05, 7.418355, 431.5951, 43.69978, 12, 40, 0, 0, 50.00014, 50, 146.216, 6.2E-05, -0.001208, 283.2325, 159.4268, -0.017413, -2.279922, -1450.832, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.102423, 5.243412, 180.0114, 57.87456, 2.18506, -0.122035, -1.6E-05, 7.439608, 428.7626, 40.8673, 12, 40, 0, 0, 40.00014, 40, 146.216, 6E-05, -0.001141, 283.2325, 155.4636, -0.017454, -2.290678, -1467.429, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.102578, 5.243471, 180.0114, 56.80244, 2.176174, -0.115771, -1.4E-05, 7.379069, 425.9335, 38.03814, 12, 40, 0, 0, 40.00014, 40, 146.216, 5.9E-05, -0.001208, 283.2325, 151.6527, -0.017497, -2.300907, -1482.46, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.102728, 5.243528, 180.0114, 55.72189, 2.168056, -0.112935, -1.4E-05, 7.456202, 423.0961, 35.20078, 12, 40, 0, 0, 40.00014, 40, 146.216, 5.8E-05, -0.001006, 283.2325, 147.9987, -0.017535, -2.310637, -1496.714, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.102886, 5.243587, 180.0114, 54.54253, 2.160138, -0.10563, -1.2E-05, 7.475029, 419.988, 32.09269, 12, 40, 0, 0, 30.00014, 30, 146.216, 5.7E-05, -0.001006, 283.2325, 144.222, -0.017572, -2.320642, -1512.315, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.103015, 5.243636, 180.0114, 53.53814, 2.154157, -0.099953, -1.1E-05, 7.406167, 417.4361, 29.54071, 12, 40, 0, 0, 30.00014, 30, 146.216, 5.6E-05, -0.001006, 283.2325, 141.1774, -0.017613, -2.328693, -1521.289, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.103151, 5.243685, 180.0114, 52.43642, 2.148392, -0.094718, -1E-05, 7.479318, 414.5945, 26.69917, 12, 40, 0, 0, 30.00014, 30, 146.216, 5.5E-05, -0.000805, 283.2325, 138.0172, -0.017647, -2.337065, -1532.714, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.103283, 5.243733, 180.0115, 51.32914, 2.143425, -0.086262, -9E-06, 7.417704, 411.7539, 23.85855, 12, 40, 0, 0, 30.00014, 30, 146.216, 5.4E-05, -0.000839, 283.2325, 135.0279, -0.017682, -2.345027, -1543.204, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.10341, 5.243778, 180.0115, 50.21708, 2.139262, -0.078305, -8E-06, 7.420235, 408.9171, 21.02179, 12, 40, 0, 0, 20.00014, 20, 146.216, 5.3E-05, -0.000671, 283.2325, 132.2121, -0.017715, -2.352601, -1552.766, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.103543, 5.243824, 180.0115, 49.00792, 2.135666, -0.06912, -7E-06, 7.504209, 405.8129, 17.91755, 12, 40, 0, 0, 20.00014, 20, 146.216, 5.1E-05, -0.000604, 283.2325, 129.36, -0.017746, -2.360388, -1563.623, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.103651, 5.243861, 180.0115, 47.98193, 2.133367, -0.060339, -6E-06, 7.429486, 403.2462, 15.35089, 12, 40, 0, 0, 20.00014, 20, 146.216, 5E-05, -0.000503, 283.2325, 127.1094, -0.017779, -2.366656, -1569.75, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.103766, 5.243899, 180.0115, 46.86052, 2.131641, -0.050384, -5E-06, 7.502735, 400.4153, 12.51996, 12, 40, 0, 0, 20.00014, 20, 146.216, 4.9E-05, -0.000403, 283.2325, 124.8255, -0.017809, -2.373172, -1577.199, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.103894, 5.243941, 180.0115, 45.55045, 2.130661, -0.03671, -3E-06, 7.45521, 397.0674, 9.172044, 12, 40, 0, 0, 10.00014, 10, 146.216, 4.8E-05, -0.000403, 283.2325, 122.3882, -0.017849, -2.380373, -1586.889, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.104, 5.243975, 180.0115, 44.42702, 2.130709, -0.024394, -2E-06, 7.495376, 394.2603, 6.365013, 12, 40, 0, 0, 10.00014, 10, 146.216, 4.7E-05, -0.000302, 283.2325, 120.4945, -0.017878, -2.38622, -1592.202, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.104102, 5.244006, 180.0115, 43.30404, 2.131575, -0.010568, -1E-06, 7.519809, 391.4353, 3.540003, 12, 40, 0, 0, 10.00014, 10, 146.216, 4.6E-05, -0.000268, 283.2325, 118.7815, -0.017906, -2.39178, -1597.839, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.104201, 5.244035, 180.0115, 42.18235, 2.13326, 0.00331, 0, 7.469223, 388.6005, 0.705117, 12, 40, 0, 0, 0.000142, 0, 146.216, 4.6E-05, -0.000134, 283.2325, 117.2488, -0.017933, -2.397069, -1603.428, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.104289, 5.24406, 180.0115, 41.15602, 2.135521, 0.01882, 1E-06, 7.497145, 385.9641, -1.931224, 12, 40, 0, 0, 0.000142, 0, 146.216, 4.5E-05, -6.7E-05, 283.2325, 116.002, -0.01795, -2.401689, -1613.33, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.104373, 5.244083, 180.0116, 40.13213, 2.138466, 0.035408, 3E-06, 7.476495, 383.58, -4.315322, 12, 40, 0, 0, 0.000142, 0, 146.216, 4.4E-05, 0, 283.2325, 114.9056, -0.017975, -2.406102, -1613.826, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.104469, 5.244109, 180.0116, 38.92615, 2.142824, 0.054519, 4E-06, 7.548095, 380.6447, -7.250623, 12, 40, 0, 0, 0.000142, 0, 146.216, 4.3E-05, 0.000168, 283.2325, 113.8027, -0.017997, -2.411063, -1619.059, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.104548, 5.244128, 180.0116, 37.90986, 2.14725, 0.074632, 5E-06, 7.550965, 378.2085, -9.686822, 12, 40, 0, 0, -9.999858, -10, 146.216, 4.2E-05, 0.000101, 283.2325, 113.0312, -0.01802, -2.415056, -1621.291, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.99184, -22.60543, 146.216, 0.10463, 5.244148, 180.0116, 36.8063, 2.152847, 0.092971, 6E-06, 7.504838, 375.5074, -12.38798, 12, 40, 0, 0, -9.999858, -10, 146.216, 4.1E-05, 0.000335, 283.2325, 112.3569, -0.018042, -2.419207, -1625.234, 0, 
